iter	Passed	Remaining
1530	19576	82718
1531	19589	82705
1532	19603	82696
1533	19616	82685
1534	19630	82676
1535	19642	82663
1536	19656	82652
1537	19669	82642
1538	19682	82631
1539	19695	82617
1540	19708	82608
1541	19721	82593
1542	19733	82579
1543	19747	82570
1544	19760	82557
1545	19773	82546
1546	19785	82531
1547	19798	82517
1548	19810	82502
1549	19822	82486
1550	19835	82476
1551	19848	82461
1552	19861	82451
1553	19874	82440
1554	19888	82430
1555	19901	82419
1556	19914	82406
1557	19926	82391
1558	19939	82378
1559	19951	82364
1560	19964	82352
1561	19976	82336
1562	19989	82322
1563	20001	82308
1564	20015	82299
1565	20027	82283
1566	20039	82267
1567	20051	82253
1568	20064	82238
1569	20077	82226
1570	20090	82215
1571	20102	82201
1572	20115	82189
1573	20129	82178
1574	20142	82168
1575	20156	82159
1576	20169	82150
1577	20182	82138
1578	20196	82127
1579	20208	82115
1580	20222	82104
1581	20234	82089
1582	20247	82075
1583	20260	82063
1584	20273	82052
1585	20286	82040
1586	20299	82029
1587	20311	82014
1588	20324	82002
1589	20337	81988
1590	20349	81974
1591	20362	81961
1592	20375	81948
1593	20387	81933
1594	20399	81918
1595	20412	81907
1596	20425	81892
1597	20437	81875
1598	20450	81864
1599	20463	81852
1600	20475	81838
1601	20488	81828
1602	20501	81814
1603	20514	81800
1604	20526	81787
1605	20539	81774
1606	20552	81760
1607	20564	81746
1608	20577	81735
1609	20590	81723
1610	20602	81708
1611	20615	81696
1612	20628	81683
1613	20642	81673
1614	20655	81664
1615	20668	81650
1616	20681	81639
1617	20694	81626
1618	20707	81616
1619	20720	81603
1620	20733	81590
1621	20745	81576
1622	20757	81558
1623	20769	81543
1624	20782	81530
1625	20795	81517
1626	20807	81502
1627	20819	81489
1628	20832	81476
1629	20845	81462
1630	20858	81451
1631	20870	81437
1632	20883	81425
1633	20896	81411
1634	20908	81396
1635	20920	81382
1636	20932	81366
1637	20945	81352
1638	20958	81338
1639	20970	81325
1640	20984	81314
1641	20996	81301
1642	21010	81291
1643	21022	81278
1644	21035	81263
1645	21048	81250
1646	21061	81240
1647	21073	81224
1648	21085	81210
1649	21097	81194
1650	21109	81178
1651	21122	81164
1652	21135	81152
1653	21148	81143
1654	21161	81127
1655	21173	81114
1656	21187	81104
1657	21200	81092
1658	21212	81079
1659	21225	81065
1660	21238	81055
1661	21252	81046
1662	21265	81033
1663	21277	81018
1664	21290	81006
1665	21302	80991
1666	21315	80977
1667	21328	80967
1668	21341	80954
1669	21354	80941
