iter	MultiClass
1531	0.4585908874
1532	0.4584307178
1533	0.4583103193
1534	0.4581681874
1535	0.4579709744
1536	0.4578365269
1537	0.4576977973
1538	0.4575515006
1539	0.4574694947
1540	0.4572465595
1541	0.4571040464
1542	0.4569796297
1543	0.4568425426
1544	0.4568113357
1545	0.4566753045
1546	0.4565180971
1547	0.4564267057
1548	0.456302377
1549	0.4562350946
1550	0.4560955145
1551	0.4560033312
1552	0.4558844871
1553	0.4557745006
1554	0.4555862625
1555	0.4554649841
1556	0.4553671108
1557	0.4552521676
1558	0.4551341741
1559	0.4550611138
1560	0.4549676693
1561	0.4548864259
1562	0.4547922482
1563	0.4546528733
1564	0.4544906213
1565	0.454454927
1566	0.4543604853
1567	0.4542363912
1568	0.4541835684
1569	0.4540694465
1570	0.4539249389
1571	0.4538461593
1572	0.4537377566
1573	0.4536079726
1574	0.4534804176
1575	0.4533111264
1576	0.4531879709
1577	0.4531066396
1578	0.4529048511
1579	0.4527986188
1580	0.4526543166
1581	0.4525936041
1582	0.4524841455
1583	0.4523923435
1584	0.4522160132
1585	0.452087373
1586	0.4519456811
1587	0.4518607716
1588	0.4517430127
1589	0.4515861867
1590	0.4515026263
1591	0.4513566229
1592	0.4512092117
1593	0.451150083
1594	0.4509838715
1595	0.4508588975
1596	0.4507627547
1597	0.4506477528
1598	0.4505291728
1599	0.4503225155
1600	0.4501978055
1601	0.4500577561
1602	0.4499490895
1603	0.4498595458
1604	0.4497784198
1605	0.4496428578
1606	0.4495462457
1607	0.4494649437
1608	0.4493494433
1609	0.4492799318
1610	0.449172409
1611	0.4490565273
1612	0.448923605
1613	0.4488163462
1614	0.4486677911
1615	0.4485425825
1616	0.4484249997
1617	0.4483459561
1618	0.4482247363
1619	0.4480890863
1620	0.4479410886
1621	0.4478580268
1622	0.4478028869
1623	0.4477381855
1624	0.4476272018
1625	0.4474978578
1626	0.4473043402
1627	0.4471386273
1628	0.4470288461
1629	0.4469169532
1630	0.4467842069
1631	0.4466756869
1632	0.4465315607
1633	0.4464269122
1634	0.4463054285
1635	0.4461547324
1636	0.4460381467
1637	0.4459479285
1638	0.4458770972
1639	0.4457718621
1640	0.4456468002
1641	0.4455326489
1642	0.4454043314
1643	0.4452617596
1644	0.4451520371
1645	0.4450526386
1646	0.4449536508
1647	0.4448283836
1648	0.4447176345
1649	0.4446412306
1650	0.4446075894
1651	0.4445239117
1652	0.4444406446
1653	0.4442141605
1654	0.4440602381
1655	0.4439853886
1656	0.4438709734
1657	0.4436959336
1658	0.4436228146
1659	0.4435432724
1660	0.44342742
1661	0.4433311891
1662	0.4432108786
1663	0.4430705359
1664	0.442904559
1665	0.4428092667
1666	0.4426949981
1667	0.4425289332
1668	0.4424176855
1669	0.442343892
1670	0.4421795575
1671	0.4420441715
1672	0.4419352702
1673	0.4418714488
1674	0.441696409
1675	0.4416434395
1676	0.4415192281
1677	0.4413972164
1678	0.4413017775
1679	0.4411979503
1680	0.4410961762
1681	0.4409665974
1682	0.4408412422
1683	0.4407702643
1684	0.4405971602
1685	0.4404784922
1686	0.4402921898
1687	0.4401713513
1688	0.4401228986
1689	0.4400368452
1690	0.4398938628
1691	0.4398229142
1692	0.439727006
1693	0.4396151424
1694	0.4395091154
1695	0.4394097757
1696	0.4393294709
1697	0.4392272861
1698	0.4390873247
1699	0.4389817963
1700	0.4389241634
1701	0.438808047
1702	0.4386769138
1703	0.4385107023
1704	0.4383942926
1705	0.4382618396
1706	0.4381373349
1707	0.438025794
1708	0.4379730591
1709	0.4378709917
1710	0.4378007177
1711	0.4376766236
1712	0.437616263
1713	0.4375115266
1714	0.4373961141
1715	0.4372714628
1716	0.4371498324
1717	0.4370812889
1718	0.4369649378
1719	0.4368722266
1720	0.4367911299
1721	0.4366445693
1722	0.4365436164
1723	0.4364096968
1724	0.436297188
1725	0.4362504071
1726	0.4361626819
1727	0.436075514
1728	0.4359941826
1729	0.4358525787
1730	0.4356789761
1731	0.4355757061
1732	0.435470999
1733	0.435413806
1734	0.4352556015
1735	0.4350463926
1736	0.4349009758
1737	0.4347543565
1738	0.4345769997
1739	0.4344819714
1740	0.4343727768
1741	0.4342353377
1742	0.4342149829
1743	0.4342010513
1744	0.4341039406
1745	0.4339735406
1746	0.4338361015
1747	0.4337420997
1748	0.4335670013
1749	0.4334372759
1750	0.4332294162
1751	0.4331021838
1752	0.4330267771
1753	0.4328940014
1754	0.4328418825
1755	0.4327244756
1756	0.4326152811
1757	0.4325341844
1758	0.4324595696
1759	0.4323587926
1760	0.4322380422
1761	0.4321119243
1762	0.4320329101
1763	0.4319395242
1764	0.4318232025
1765	0.4317381757
1766	0.4316492186
1767	0.4316037869
1768	0.4314877291
1769	0.4313357132
1770	0.4312823331
1771	0.4310904287
1772	0.4310166644
1773	0.4309371222
1774	0.4307977474
1775	0.4306370205
1776	0.4305540467
1777	0.4304397194
1778	0.4303558071
1779	0.4302864716
1780	0.4302271963
1781	0.4301039528
1782	0.4299877484
1783	0.4299361574
1784	0.4297815898
1785	0.4297089694
1786	0.4296375808
1787	0.4295017842
1788	0.4294132964
1789	0.4293780127
1790	0.4292586114
1791	0.429153787
1792	0.42904251
1793	0.4289034871
1794	0.428877413
1795	0.4287595369
1796	0.4286332724
1797	0.4285712987
1798	0.4284818724
1799	0.4283751122
1800	0.4282924903
1801	0.4281751421
1802	0.4280920803
1803	0.4279942364
1804	0.4278902332
1805	0.4278337441
1806	0.4277290956
1807	0.4276514012
1808	0.4275915686
1809	0.4274898824
1810	0.4273805999
1811	0.4273194474
1812	0.4271966438
1813	0.4270414896
1814	0.4269710396
1815	0.4268267374
1816	0.4267541463
1817	0.4266308441
1818	0.4265598075
1819	0.4264797374
1820	0.4263256097
1821	0.4262287629
1822	0.4261404511
1823	0.4260668922
1824	0.4260375918
1825	0.4258961052
1826	0.4257989065
1827	0.4257440013
1828	0.4255990244
1829	0.4254307305
1830	0.4253847708
1831	0.4253079562
1832	0.4252487102
1833	0.4251480799
1834	0.4250358057
1835	0.4249067256
1836	0.4248599447
1837	0.4247767069
1838	0.4246874859
1839	0.424649064
1840	0.4245061402
1841	0.4243628939
1842	0.4242900975
1843	0.4242244869
1844	0.4241377589
1845	0.4240801553
1846	0.4240225811
1847	0.4238755218
1848	0.4237978861
1849	0.4236664302
1850	0.4235638055
1851	0.4235283166
1852	0.4233587908
1853	0.4232283615
1854	0.4232028446
1855	0.4230728846
1856	0.4230244026
1857	0.4229596132
1858	0.422787741
1859	0.422703594
1860	0.4226017319
1861	0.4225176436
1862	0.4224993125
1863	0.4224730037
1864	0.4223548343
1865	0.4223119542
1866	0.4222173952
1867	0.4221513447
1868	0.4221112509
1869	0.4220089195
1870	0.4219124541
1871	0.421796103
1872	0.4217465065
1873	0.4216297155
1874	0.4214628001
1875	0.421303393
1876	0.4211935239
1877	0.4211154188
1878	0.4210138793
1879	0.4208891693
1880	0.4207951969
1881	0.4207019577
1882	0.4206300119
1883	0.4205235156
1884	0.4204183686
1885	0.4203025162
1886	0.420203763
1887	0.4200927206
1888	0.4200332106
1889	0.4199070928
1890	0.4198267587
1891	0.4197680993
1892	0.4197012568
1893	0.4196179311
1894	0.4195683932
1895	0.4194344443
1896	0.4193219941
1897	0.4192762984
1898	0.4191351345
1899	0.4190632473
1900	0.4188687033
1901	0.4187897183
1902	0.4187011132
1903	0.4186028293
1904	0.4185044867
1905	0.4184199291
1906	0.4183610057
1907	0.4182539522
1908	0.4181833849
1909	0.4180773873
1910	0.4179814791
1911	0.4179106185
1912	0.4178531029
1913	0.4177237295
1914	0.4176601426
1915	0.417589194
1916	0.4174935791
1917	0.4173550548
1918	0.4172514916
1919	0.4171337327
1920	0.4170222505
1921	0.4169229694
1922	0.4168437498
1923	0.4167888445
1924	0.4167134965
1925	0.4166404654
1926	0.4165122359
1927	0.4164879216
1928	0.4164555122
1929	0.4164165623
1930	0.4162931429
1931	0.4161889637
1932	0.416156173
1933	0.4161445291
1934	0.416053255
1935	0.4159823064
1936	0.4158775993
1937	0.415828912
1938	0.4158004621
1939	0.4156886572
1940	0.4155794627
1941	0.4155513648
1942	0.4155001844
1943	0.4153718669
1944	0.4153031767
1945	0.4152216694
1946	0.415135176
1947	0.4150991591
1948	0.4150058026
1949	0.4148845828
1950	0.4147437122
1951	0.4146458389
1952	0.4145299571
1953	0.4144240768
1954	0.4143235052
1955	0.4141496679
1956	0.4141162907
1957	0.4139501965
1958	0.413873118
1959	0.4137889123
1960	0.4136742038
1961	0.4136366911
1962	0.4135823431
1963	0.4135586153
1964	0.4134828273
1965	0.4134475437
1966	0.4133720196
1967	0.4132310903
1968	0.4130630017
1969	0.4129208698
1970	0.4127952506
1971	0.4127168522
1972	0.4125947819
1973	0.4125018947
1974	0.4124310048
1975	0.4123524011
1976	0.4123219862
1977	0.4122105919
1978	0.4120875244
1979	0.4119795616
1980	0.4118325904
1981	0.4117944618
1982	0.4117289685
1983	0.4116269597
1984	0.411594345
1985	0.4115753394
1986	0.4115577122
1987	0.4115072358
1988	0.4113609978
1989	0.4113158593
1990	0.4112596929
1991	0.4111305834
1992	0.4110683458
1993	0.4110039377
1994	0.4108977054
1995	0.4108049648
1996	0.4107011669
1997	0.4106324474
1998	0.4105753131
1999	0.4104588448
2000	0.4103724394
2001	0.4102729823
2002	0.4101297066
2003	0.4101011394
2004	0.4100733642
2005	0.4099552534
2006	0.4098321272
2007	0.4097621172
2008	0.4096890275
2009	0.4095907729
2010	0.4095293565
2011	0.4094414846
2012	0.4093528209
2013	0.4092493456
2014	0.4092304279
2015	0.4091925046
2016	0.4090843366
2017	0.4090315724
2018	0.4089707425
2019	0.408877298
2020	0.4088280241
2021	0.4087397416
2022	0.4087227891
2023	0.4086400792
2024	0.4085746739
2025	0.4085085941
2026	0.4084067613
2027	0.408306219
2028	0.408208903
2029	0.4080798815
2030	0.4080119539
2031	0.4079452581
2032	0.4078152687
2033	0.4077824781
2034	0.407732031
2035	0.407604388
2036	0.407520241
2037	0.4074863652
2038	0.4074439837
2039	0.4073662306
2040	0.407317338
2041	0.4072824356
2042	0.407254983
2043	0.4072303167
2044	0.4071555552
2045	0.4070517573
2046	0.4069826565
2047	0.4068969551
2048	0.4068067955
2049	0.4066974543
2050	0.4066381496
2051	0.4065308908
2052	0.406374446
2053	0.4062905337
2054	0.4061944495
2055	0.4061052285
2056	0.4059780548
2057	0.4059320658
2058	0.4059114763
2059	0.4058006686
2060	0.4057645931
2061	0.4057233848
2062	0.4056700634
2063	0.4055528031
2064	0.4054436672
2065	0.4053051136
2066	0.4052818258
2067	0.405179817
2068	0.4050657831
2069	0.4049805802
2070	0.4048422612
2071	0.4047379354
2072	0.4046264824
2073	0.4045527475
2074	0.4044787193
2075	0.4043988251
2076	0.4042931501
2077	0.4041791748
2078	0.404145299
2079	0.4040843518
2080	0.4040637917
2081	0.4039519868
2082	0.4038613873
2083	0.4037237722
2084	0.4036300344
2085	0.4035617255
2086	0.4034440839
2087	0.4033520179
2088	0.4032633542
2089	0.4031184653
2090	0.4030318253
2091	0.4028885203
2092	0.4027891512
2093	0.4027068227
2094	0.4026537359
2095	0.4026045206
2096	0.4025051221
2097	0.4024688999
2098	0.4024406847
2099	0.4022823922
2100	0.4021635775
2101	0.4021058273
2102	0.4020280742
2103	0.4019687988
2104	0.4019011058
2105	0.4018548235
2106	0.4017055352
2107	0.4016342346
2108	0.4015429312
2109	0.4014484308
2110	0.401382263
2111	0.4012935112
2112	0.4011376824
2113	0.401073245
2114	0.4009802404
2115	0.4009210531
2116	0.4008746828
2117	0.4007788332
2118	0.4006789655
2119	0.400639957
2120	0.4004901114
2121	0.4004146754
2122	0.4003272728
2123	0.4001953477
2124	0.4000767383
2125	0.3999971667
2126	0.3999056873
2127	0.3997969327
2128	0.399697241
2129	0.3996142672
2130	0.3995824151
2131	0.3995546692
2132	0.3994623392
2133	0.3993928571
2134	0.3992954824
2135	0.3992350632
2136	0.3991817711
2137	0.3990974775
2138	0.3989477492
2139	0.3988972728
2140	0.3988131551
2141	0.3987244034
2142	0.3986931085
2143	0.3985275423
2144	0.3984596146
2145	0.3983659648
2146	0.3982817298
2147	0.3981894879
2148	0.3981483676
2149	0.3980371786
2150	0.3979366363
2151	0.397898449
2152	0.3978074389
2153	0.3977145223
2154	0.3976348334
2155	0.3975389839
2156	0.3975157841
2157	0.3974244807
2158	0.3973200962
2159	0.3972436042
2160	0.3972001963
2161	0.3970866902
2162	0.3970518465
2163	0.3969855027
2164	0.3968629338
2165	0.3967915745
2166	0.3967292489
2167	0.3966358337
2168	0.3965712203
2169	0.3965254366
2170	0.396486956
2171	0.3964772479
2172	0.3963697251
2173	0.3962799762
2174	0.3961798445
2175	0.3960814726
2176	0.3960389445
2177	0.3959349706
2178	0.3958587427
2179	0.3957722493
2180	0.3957061401
2181	0.3956062137
2182	0.3955540948
2183	0.3955229173
2184	0.395501272
2185	0.3953940425
2186	0.3953723678
2187	0.395341425
2188	0.395316876
2189	0.3952725588
2190	0.395149198
2191	0.3950990148
2192	0.3950218483
2193	0.3950067142
2194	0.3949589947
2195	0.3948881341
2196	0.3947840136
2197	0.394737174
2198	0.39464502
2199	0.3945618409
2200	0.3944901884
2201	0.3944166881
2202	0.3943325704
2203	0.3942592461
2204	0.3941844847
2205	0.3941051184
2206	0.3940551699
2207	0.3939765663
2208	0.3939321024
2209	0.3938837963
2210	0.393764747
2211	0.393734772
2212	0.3936156053
2213	0.3935368844
2214	0.3934158406
2215	0.3933007214
2216	0.393263502
2217	0.3931389387
2218	0.3930473126
2219	0.3930076588
2220	0.3928969978
2221	0.3928765256
2222	0.3928578133
2223	0.3927186144
2224	0.3926100064
2225	0.3924961778
2226	0.3923692974
2227	0.392331902
2228	0.3922476377
2229	0.3921659544
2230	0.3921363607
2231	0.3920721873
2232	0.3919802972
2233	0.3918884659
2234	0.3917607936
2235	0.3917243661
2236	0.3916187204
2237	0.3915431377
2238	0.3914233844
2239	0.3913616454
2240	0.3913036898
2241	0.3912080749
2242	0.391191533
2243	0.3911487409
2244	0.391115041
2245	0.3910883803
2246	0.3910538006
2247	0.3909830866
2248	0.3909444594
2249	0.3908736574
2250	0.3907186205
2251	0.3906627767
2252	0.3905815333
2253	0.3905185918
2254	0.390448611
2255	0.3903473062
2256	0.3902616927
2257	0.3902120082
2258	0.3902018601
2259	0.3901481573
2260	0.3900851571
2261	0.390029196
2262	0.3899688354
2263	0.3898594062
2264	0.3898027118
2265	0.3897487452
2266	0.3897131682
2267	0.3896479976
2268	0.3895538198
2269	0.3894877693
2270	0.3894230092
2271	0.3893069808
2272	0.389267679
2273	0.389202831
2274	0.3891670194
2275	0.3891228488
2276	0.3890146808
2277	0.3889228201
2278	0.3888635741
2279	0.3888432192
2280	0.3887923322
2281	0.3887022606
2282	0.3886360341
2283	0.3885901624
2284	0.3885259303
2285	0.388449585
2286	0.3884246841
2287	0.3883245231
2288	0.3883134658
2289	0.38823058
2290	0.3881217374
2291	0.388110768
2292	0.388008554
2293	0.3879063399
2294	0.3878326929
2295	0.3877322093
2296	0.387667156
2297	0.3875918372
2298	0.3875353482
2299	0.3874403492
2300	0.3873678755
2301	0.3873345569
2302	0.3872800623
2303	0.3872236025
2304	0.3871655297
2305	0.3870614385
2306	0.386973244
2307	0.3868907982
2308	0.3868302323
2309	0.3867589024
2310	0.3867159343
2311	0.3867040265
2312	0.386583188
2313	0.3864840242
2314	0.3864058605
2315	0.3863385781
2316	0.3862829103
2317	0.3862543725
2318	0.3862328445
2319	0.3862049519
2320	0.3861135605
2321	0.3859804915
2322	0.3858917691
2323	0.3858365119
2324	0.3857489627
2325	0.3856934708
2326	0.3856224636
2327	0.3855453264
2328	0.3854526738
2329	0.3854091778
2330	0.385391052
2331	0.3853006285
2332	0.3852196491
2333	0.3851366753
2334	0.3851015677
2335	0.3850136078
2336	0.3849294022
2337	0.3849159692
2338	0.3848703614
2339	0.3847803485
2340	0.3847253553
2341	0.3846811261
2342	0.384592609
2343	0.3845735446
2344	0.3845487903
2345	0.3844676937
2346	0.384391407
2347	0.3843402853
2348	0.3842128184
2349	0.3841570039
2350	0.3840794268
2351	0.3840161919
2352	0.3839831959
2353	0.3839149163
2354	0.3838778142
2355	0.3838359901
2356	0.3838326465
2357	0.3837593515
2358	0.3836770816
2359	0.3836091246
2360	0.3835746036
2361	0.3834888728
2362	0.3833628723
2363	0.3832931849
2364	0.3832393355
2365	0.38316431
2366	0.3830927455
2367	0.3830251112
2368	0.382945305
2369	0.3829258007
2370	0.3828356998
2371	0.3827194661
2372	0.3826690483
2373	0.3826593109
2374	0.382614671
2375	0.3825573901
2376	0.3825052125
2377	0.3824539735
2378	0.3824083364
2379	0.3823339562
2380	0.3822579336
2381	0.3822112993
2382	0.3821475365
2383	0.3820678183
2384	0.3820350277
2385	0.3819395887
2386	0.3818800787
2387	0.381864534
2388	0.3818188969
2389	0.3816941576
2390	0.3816202174
2391	0.3814832769
2392	0.3814134428
2393	0.3812855946
2394	0.3812097479
2395	0.3811459851
2396	0.381016817
2397	0.3809559871
2398	0.3808438302
2399	0.3808324503
2400	0.3807625283
2401	0.3806732192
2402	0.3805905387
2403	0.3805131963
2404	0.3804353258
2405	0.3802639229
2406	0.380198019
2407	0.3801181249
2408	0.380071168
2409	0.3800601987
2410	0.3799406214
2411	0.3798137997
2412	0.3797532338
2413	0.37964313
2414	0.3796027723
2415	0.3795575752
2416	0.3795191532
2417	0.379439611
2418	0.3794045327
2419	0.3793698356
2420	0.3793018493
2421	0.3791903964
2422	0.3791535582
2423	0.3790704965
2424	0.3790105172
2425	0.3789696022
2426	0.3789089777
2427	0.3788379117
2428	0.3787874939
2429	0.3787115593
2430	0.3786970117
2431	0.3786579446
2432	0.3786238048
2433	0.3785534721
2434	0.3785156954
2435	0.3784345107
2436	0.3783913374
2437	0.3783204474
2438	0.3782985381
2439	0.3782045657
2440	0.3781582834
2441	0.3780574184
2442	0.3780321656
2443	0.3779044639
2444	0.377785004
2445	0.3777176336
2446	0.3776341025
2447	0.3775311845
2448	0.3775135867
2449	0.3774495892
2450	0.377359811
2451	0.3772555145
2452	0.377175239
2453	0.3771464959
2454	0.3770836716
2455	0.3769596362
2456	0.3768626135
2457	0.3767474943
2458	0.3766742287
2459	0.3766204379
2460	0.3765833358
2461	0.3765460284
2462	0.3765319208
2463	0.3764903899
2464	0.3763827499
2465	0.3763203069
2466	0.3762610022
2467	0.3762066542
2468	0.3761284905
2469	0.3760449301
2470	0.3759401643
2471	0.3758503274
2472	0.3758371877
2473	0.3757922545
2474	0.3757566776
2475	0.3756602708
2476	0.3755929297
2477	0.3755409868
2478	0.3754669585
2479	0.3754148983
2480	0.3753708744
2481	0.3753499036
2482	0.3753086953
2483	0.3752185651
2484	0.3751832521
2485	0.3751320717
2486	0.3750480714
2487	0.3749476758
2488	0.3748758473
2489	0.3748544952
2490	0.3748340524
2491	0.3747653622
2492	0.3746976105
2493	0.374623377
2494	0.3744678415
2495	0.3744130242
2496	0.3743453606
2497	0.3742848533
2498	0.3741744269
2499	0.3741640442
2500	0.3741270301
2501	0.3740595131
2502	0.3740107377
2503	0.3739685909
2504	0.3739009566
2505	0.3738510374
2506	0.3738007662
2507	0.3737358009
2508	0.3736687531
2509	0.3735868059
2510	0.3735036855
2511	0.3734650582
2512	0.3733546905
2513	0.3732894905
2514	0.3732247891
2515	0.3731649271
2516	0.3730327967
2517	0.3729554249
2518	0.372868169
2519	0.3727880988
2520	0.3727019574
2521	0.3726158454
2522	0.3725635798
2523	0.3724936577
2524	0.3723988347
2525	0.3723434016
2526	0.3723051849
2527	0.372201475
2528	0.3721162135
2529	0.3720866785
2530	0.3720201587
2531	0.3719444
2532	0.3719052741
2533	0.3718910786
2534	0.3718519234
2535	0.3718014176
2536	0.3717613239
2537	0.3717022245
2538	0.3715821779
2539	0.3714823688
2540	0.371467264
2541	0.3714113029
2542	0.3713979579
2543	0.3713665164
2544	0.3713391225
2545	0.3712894673
2546	0.3712146471
2547	0.3711962281
2548	0.3711401496
2549	0.3710510166
2550	0.3709918292
2551	0.3709312047
2552	0.3708942492
2553	0.3708243565
2554	0.3708227433
2555	0.3708067293
2556	0.3707677501
2557	0.3707065097
2558	0.3705583066
2559	0.3704943971
2560	0.3704626037
2561	0.3703984596
2562	0.3703081827
2563	0.3702910248
2564	0.3702561811
2565	0.3701800704
2566	0.3701169235
2567	0.3700145335
2568	0.3699503894
2569	0.3698604938
2570	0.369774411
2571	0.3697291552
2572	0.3696570628
2573	0.3695754968
2574	0.3695313849
2575	0.3694618148
2576	0.3694175563
2577	0.3693862028
2578	0.36930625
2579	0.3692737819
2580	0.3691269573
2581	0.3690350673
2582	0.3690155924
2583	0.368951243
2584	0.3688956338
2585	0.3688013974
2586	0.3687530034
2587	0.368685897
2588	0.3686480909
2589	0.3686123967
2590	0.3685721563
2591	0.3685039353
2592	0.3684668332
2593	0.3684441907
2594	0.36841753
2595	0.3683241441
2596	0.368260264
2597	0.3682165334
2598	0.3682000207
2599	0.3681613935
2600	0.3680624057
2601	0.3679864417
2602	0.3679540323
2603	0.3678658379
2604	0.3677970597
2605	0.3677247912
2606	0.3677029112
2607	0.3676040701
2608	0.3675472584
2609	0.367529074
2610	0.3674848447
2611	0.3674376825
2612	0.3673895231
2613	0.3673074586
2614	0.3671984107
2615	0.367136261
2616	0.367114381
2617	0.3671078405
2618	0.3670958446
2619	0.3670348388
2620	0.3670020188
2621	0.3669918414
2622	0.3669871193
2623	0.366951865
2624	0.3668544023
2625	0.3667814593
2626	0.3667094842
2627	0.3666472465
2628	0.3665848328
2629	0.3665475547
2630	0.3664303238
2631	0.3663940723
2632	0.3663389324
2633	0.3663134156
2634	0.3662480103
2635	0.3661762991
2636	0.3660975488
2637	0.366028096
2638	0.3659597871
2639	0.3658962589
2640	0.3658345785
2641	0.3657446535
2642	0.365665346
2643	0.3656288011
2644	0.3655727814
2645	0.3654911567
2646	0.3654663438
2647	0.3654134916
2648	0.3654118785
2649	0.3653716381
2650	0.365302156
2651	0.3652749673
2652	0.3652297116
2653	0.3651899405
2654	0.3650981091
2655	0.3650056032
2656	0.3649002508
2657	0.3648360187
2658	0.3648014389
2659	0.3647333646
2660	0.3647072025
2661	0.3646125848
2662	0.364592054
2663	0.3645156501
2664	0.364378299
2665	0.3643609651
2666	0.3642228221
2667	0.3641795315
2668	0.3641389098
2669	0.3640677559
2670	0.3639893282
2671	0.3639775377
2672	0.3639459789
2673	0.3639186142
2674	0.3637722882
2675	0.3637460675
2676	0.3637269152
2677	0.3636836831
2678	0.3635901213
2679	0.3635413167
2680	0.3634939492
2681	0.363433354
2682	0.3633869543
2683	0.3633248633
2684	0.3632777891
2685	0.363237578
2686	0.3631718795
2687	0.3630647673
2688	0.3629412892
2689	0.362907472
2690	0.3628485779
2691	0.3627814715
2692	0.3627426976
2693	0.3627146584
2694	0.3626290449
2695	0.3625745503
2696	0.3624441797
2697	0.3623610299
2698	0.3623489461
2699	0.3622001857
2700	0.3621317888
2701	0.3620782914
2702	0.3619863427
2703	0.3619608845
2704	0.3619475981
2705	0.3618766788
2706	0.3618524818
2707	0.3618275515
2708	0.3618091031
2709	0.3617407942
2710	0.3617300302
2711	0.3616963304
2712	0.3615622642
2713	0.3615454583
2714	0.3615028715
2715	0.3614080192
2716	0.3613382731
2717	0.3613241655
2718	0.3612689376
2719	0.3611480112
2720	0.3610506951
2721	0.3610217467
2722	0.3609969044
2723	0.3609390662
2724	0.3608924026
2725	0.3608352683
2726	0.360734726
2727	0.3606770051
2728	0.3606600819
2729	0.3606499924
2730	0.3606383485
2731	0.3606096934
2732	0.3605524711
2733	0.3605153983
2734	0.360461637
2735	0.3604254147
2736	0.3603816255
2737	0.3603489815
2738	0.3602959533
2739	0.3602607283
2740	0.36020421
2741	0.360141415
2742	0.3600871844
2743	0.3600201953
2744	0.3599442606
2745	0.3598824042
2746	0.3598154151
2747	0.3597691622
2748	0.3596798825
2749	0.3596196392
2750	0.3595732103
2751	0.3594742811
2752	0.3594270309
2753	0.3594254471
2754	0.3593791648
2755	0.3593520642
2756	0.3592702929
2757	0.3592553347
2758	0.3591747366
2759	0.3591205353
2760	0.3590799136
2761	0.3590026005
2762	0.3589039353
2763	0.3588056221
2764	0.3587552923
2765	0.3587393955
2766	0.3586972781
2767	0.3585987888
2768	0.3585019714
2769	0.3584717618
2770	0.3584323427
2771	0.3584009305
2772	0.3583300406
2773	0.3582477414
2774	0.3582165932
2775	0.35812878
2776	0.3580766318
2777	0.3580172097
2778	0.3579222401
2779	0.3579037624
2780	0.3578597385
2781	0.3577951251
2782	0.3577325354
2783	0.3576539024
2784	0.3575802848
2785	0.3574601796
2786	0.3572978689
2787	0.3572523199
2788	0.3571493725
2789	0.3571172858
2790	0.3570466305
2791	0.3569968873
2792	0.3569139428
2793	0.3568613546
2794	0.3568129019
2795	0.35675829
2796	0.3566876054
2797	0.3566125506
2798	0.356533067
2799	0.3565272891
2800	0.3564637902
2801	0.3563821069
2802	0.3563436557
2803	0.3562614738
2804	0.3561846886
2805	0.3561421605
2806	0.3560328779
2807	0.3559802604
2808	0.3559438035
2809	0.3559205451
2810	0.3559024193
2811	0.3558882237
2812	0.355837542
2813	0.3557962457
2814	0.3557028012
2815	0.3556844115
2816	0.3555971849
2817	0.3555461511
2818	0.3554748799
2819	0.3554114984
2820	0.3553532789
2821	0.3553111614
2822	0.3552266331
2823	0.3551690589
2824	0.3551547166
2825	0.3551014539
2826	0.354983871
2827	0.3549417535
2828	0.3549054433
2829	0.3548842673
2830	0.3548589264
2831	0.3547874498
2832	0.3547459483
2833	0.3546963224
2834	0.3546194198
2835	0.3545653652
2836	0.3545238049
2837	0.3544780506
2838	0.3544416231
2839	0.3543626674
2840	0.3543507302
2841	0.3542946225
2842	0.3542679031
2843	0.3542128512
2844	0.3541844894
2845	0.3541052991
2846	0.354081982
2847	0.3540012666
2848	0.3539698251
2849	0.3538919547
2850	0.353881396
2851	0.3538481654
2852	0.3538022351
2853	0.3536853268
2854	0.3536047287
2855	0.3535539883
2856	0.3535414938
2857	0.3535138066
2858	0.3534513929
2859	0.3533603534
2860	0.3533222541
2861	0.3532853573
2862	0.3532410401
2863	0.353217987
2864	0.3531806502
2865	0.3531628177
2866	0.3530727755
2867	0.3530049652
2868	0.3529514384
2869	0.3529208769
2870	0.3528820443
2871	0.3528120049
2872	0.3527211121
2873	0.3526630686
2874	0.3525894216
2875	0.3525285038
2876	0.3525271253
2877	0.3525014325
2878	0.3523832043
2879	0.3523448997
2880	0.3523297949
2881	0.3522256744
2882	0.3521459855
2883	0.352115424
2884	0.3520515145
2885	0.3520372896
2886	0.3520260856
2887	0.3520071679
2888	0.3519673089
2889	0.3519114651
2890	0.3518833379
2891	0.3518526003
2892	0.3518320108
2893	0.3517817983
2894	0.3517551963
2895	0.3516885885
2896	0.3516548886
2897	0.3515993675
2898	0.3515382443
2899	0.351478265
2900	0.3513929155
2901	0.3513766962
2902	0.3512189316
2903	0.3511127873
2904	0.3510152367
2905	0.3509968763
2906	0.3509605074
2907	0.3508549497
2908	0.3508195781
2909	0.3507527943
2910	0.3506752172
2911	0.3506367073
2912	0.350549598
2913	0.3505048115
2914	0.3504450668
2915	0.3503992245
2916	0.3503764939
2917	0.3503599226
2918	0.3503015858
2919	0.3502599669
2920	0.3502077014
2921	0.3501685462
2922	0.3501169259
2923	0.3501111186
2924	0.3500950752
2925	0.3500719927
2926	0.3500108989
2927	0.349944907
2928	0.3499148734
2929	0.3498671539
2930	0.3498195811
2931	0.3497607457
2932	0.3497312987
2933	0.3496839312
2934	0.3496634004
2935	0.3496439841
2936	0.3496023652
2937	0.3495617435
2938	0.3494972768
2939	0.3494427822
2940	0.3494073225
2941	0.3493903113
