iter	MultiClass
1512	0.07269326151
1513	0.07266348893
1514	0.07265200526
1515	0.0725699856
1516	0.07249321791
1517	0.0724036918
1518	0.072353198
1519	0.07231128428
1520	0.07224950539
1521	0.07218682843
1522	0.07215099711
1523	0.07205581598
1524	0.07196684486
1525	0.07189873883
1526	0.07182697224
1527	0.07171004807
1528	0.07161387341
1529	0.07156530946
1530	0.07147113733
1531	0.07144309512
1532	0.07135465876
1533	0.07126311807
1534	0.07119576555
1535	0.07112450105
1536	0.07099892499
1537	0.07091171866
1538	0.07087773299
1539	0.07084083077
1540	0.07080482621
1541	0.07076852497
1542	0.07071716307
1543	0.07062259135
1544	0.07054504074
1545	0.07049496604
1546	0.07038835949
1547	0.07033800171
1548	0.07026718193
1549	0.07020348578
1550	0.07016621524
1551	0.07009897196
1552	0.07004416178
1553	0.06996941754
1554	0.06989351235
1555	0.06980841342
1556	0.06978249832
