iter	Passed	Remaining
3222	37631	20748
3223	37642	20735
3224	37653	20724
3225	37665	20712
3226	37677	20701
3227	37689	20689
3228	37700	20677
3229	37711	20665
3230	37722	20653
3231	37733	20641
3232	37746	20630
3233	37757	20618
3234	37769	20606
3235	37780	20594
3236	37791	20582
3237	37803	20571
3238	37815	20559
3239	37827	20548
3240	37838	20536
3241	37850	20524
3242	37861	20512
3243	37873	20501
3244	37885	20489
3245	37897	20478
3246	37908	20466
3247	37920	20454
3248	37932	20443
3249	37944	20431
3250	37956	20420
3251	37967	20408
3252	37978	20396
3253	37991	20384
3254	38002	20373
3255	38013	20361
3256	38025	20349
3257	38036	20337
3258	38048	20326
3259	38061	20314
3260	38073	20303
3261	38085	20291
3262	38096	20279
3263	38107	20267
3264	38117	20255
3265	38128	20243
3266	38141	20232
3267	38153	20220
3268	38164	20208
3269	38175	20196
3270	38187	20185
3271	38199	20173
3272	38211	20162
3273	38221	20149
3274	38233	20138
3275	38244	20126
3276	38255	20114
3277	38266	20102
3278	38278	20090
3279	38289	20078
3280	38301	20067
3281	38312	20055
3282	38323	20043
3283	38335	20031
3284	38346	20019
3285	38358	20008
3286	38369	19995
3287	38380	19983
3288	38391	19972
3289	38402	19960
3290	38414	19948
3291	38425	19936
3292	38437	19924
3293	38448	19912
3294	38458	19900
3295	38470	19889
3296	38482	19877
3297	38493	19865
3298	38505	19853
3299	38515	19841
3300	38527	19829
3301	38539	19818
3302	38550	19806
3303	38562	19794
3304	38573	19782
3305	38585	19771
3306	38597	19759
3307	38609	19748
3308	38621	19736
3309	38632	19724
3310	38643	19712
3311	38655	19701
3312	38667	19689
3313	38679	19677
3314	38690	19666
3315	38702	19654
3316	38713	19642
3317	38725	19631
3318	38736	19619
3319	38747	19607
3320	38759	19595
3321	38770	19583
3322	38781	19571
3323	38793	19560
3324	38805	19548
3325	38816	19536
3326	38828	19525
3327	38840	19513
3328	38851	19501
3329	38862	19489
3330	38874	19478
3331	38886	19466
3332	38896	19454
3333	38908	19442
3334	38920	19430
3335	38931	19419
3336	38943	19407
3337	38956	19396
3338	38968	19385
3339	38980	19373
3340	38992	19361
3341	39003	19349
3342	39013	19337
3343	39025	19325
3344	39037	19314
3345	39049	19302
3346	39061	19291
3347	39072	19279
3348	39084	19267
3349	39096	19256
3350	39108	19244
3351	39119	19232
3352	39130	19221
3353	39141	19208
3354	39151	19196
3355	39163	19184
3356	39174	19173
3357	39186	19161
3358	39197	19149
3359	39208	19137
3360	39220	19125
3361	39231	19114
3362	39242	19101
3363	39253	19089
3364	39264	19078
3365	39276	19066
3366	39288	19054
3367	39299	19043
3368	39311	19031
3369	39323	19019
3370	39335	19008
3371	39346	18996
3372	39357	18984
3373	39369	18972
3374	39381	18961
3375	39393	18949
3376	39405	18938
3377	39416	18926
3378	39428	18915
3379	39439	18903
3380	39451	18891
3381	39463	18879
3382	39475	18868
3383	39486	18856
3384	39498	18844
3385	39509	18833
3386	39521	18821
3387	39532	18809
3388	39544	18797
3389	39554	18785
3390	39567	18774
3391	39578	18762
3392	39590	18750
3393	39601	18739
3394	39613	18727
3395	39625	18715
3396	39638	18704
3397	39649	18693
3398	39661	18681
3399	39673	18669
3400	39685	18658
3401	39696	18646
3402	39707	18634
3403	39718	18622
3404	39729	18610
3405	39741	18598
3406	39753	18587
3407	39765	18575
3408	39778	18564
3409	39790	18553
3410	39801	18541
3411	39811	18529
3412	39823	18517
3413	39835	18505
3414	39847	18494
3415	39857	18482
3416	39869	18470
3417	39880	18458
3418	39893	18447
3419	39905	18435
3420	39917	18424
3421	39928	18412
3422	39939	18400
3423	39951	18388
3424	39963	18377
3425	39974	18365
3426	39985	18353
3427	39997	18341
3428	40009	18330
3429	40020	18318
3430	40032	18306
3431	40043	18294
3432	40055	18283
3433	40066	18271
3434	40078	18259
3435	40090	18248
3436	40101	18236
3437	40113	18225
3438	40125	18213
3439	40136	18201
3440	40148	18189
3441	40159	18177
3442	40170	18166
3443	40181	18153
3444	40191	18141
3445	40203	18130
3446	40214	18118
3447	40225	18106
3448	40237	18094
3449	40249	18082
3450	40260	18071
3451	40273	18060
3452	40284	18048
3453	40295	18036
3454	40306	18024
3455	40318	18012
3456	40330	18001
3457	40341	17989
3458	40353	17977
3459	40364	17965
3460	40376	17954
3461	40387	17942
3462	40398	17930
3463	40410	17918
3464	40422	17907
3465	40433	17895
3466	40444	17883
3467	40455	17871
3468	40468	17860
3469	40481	17849
3470	40493	17837
3471	40505	17826
3472	40517	17814
3473	40528	17802
3474	40539	17790
3475	40552	17779
3476	40564	17768
3477	40576	17756
3478	40587	17744
3479	40598	17732
3480	40610	17721
3481	40622	17709
3482	40633	17697
3483	40645	17686
3484	40657	17674
3485	40669	17662
3486	40680	17651
3487	40691	17639
3488	40703	17627
3489	40715	17616
3490	40726	17604
3491	40738	17592
3492	40749	17580
3493	40761	17569
3494	40773	17557
3495	40784	17545
3496	40795	17533
3497	40806	17522
3498	40818	17510
3499	40831	17499
3500	40842	17487
3501	40854	17475
3502	40865	17463
3503	40877	17452
3504	40889	17440
3505	40900	17428
3506	40911	17416
3507	40922	17405
3508	40934	17393
3509	40946	17381
3510	40957	17369
3511	40968	17358
3512	40980	17346
3513	40992	17334
3514	41003	17322
3515	41015	17311
3516	41026	17299
3517	41038	17288
3518	41051	17276
3519	41062	17264
3520	41074	17253
3521	41087	17242
3522	41098	17230
3523	41110	17218
3524	41122	17207
3525	41132	17194
3526	41144	17183
3527	41157	17172
3528	41169	17160
3529	41181	17149
3530	41192	17137
3531	41204	17125
3532	41214	17113
3533	41226	17102
3534	41238	17090
3535	41250	17078
3536	41261	17067
3537	41274	17055
3538	41286	17044
3539	41297	17032
3540	41309	17020
3541	41321	17009
3542	41332	16997
3543	41342	16985
3544	41354	16973
3545	41366	16961
3546	41378	16950
3547	41388	16938
3548	41400	16926
3549	41412	16914
3550	41423	16903
3551	41435	16891
3552	41446	16879
3553	41457	16867
3554	41467	16855
3555	41479	16843
3556	41490	16831
3557	41501	16819
3558	41511	16807
3559	41522	16795
3560	41535	16784
3561	41546	16772
3562	41559	16761
3563	41570	16749
3564	41581	16737
3565	41593	16726
3566	41604	16714
3567	41617	16702
3568	41628	16691
3569	41640	16679
3570	41652	16667
3571	41663	16655
3572	41675	16644
3573	41687	16633
3574	41700	16621
3575	41713	16610
3576	41725	16599
3577	41737	16587
3578	41749	16576
3579	41762	16564
3580	41772	16552
3581	41785	16541
3582	41797	16530
3583	41809	16518
3584	41820	16506
3585	41832	16495
3586	41886	16500
3587	41902	16489
3588	41915	16478
3589	41927	16467
3590	41940	16456
3591	41953	16444
3592	41964	16433
3593	41976	16421
3594	41987	16409
3595	41998	16397
3596	42009	16385
3597	42021	16374
3598	42032	16362
3599	42044	16350
3600	42056	16339
3601	42068	16327
3602	42079	16315
3603	42090	16303
3604	42102	16292
3605	42115	16281
3606	42127	16269
3607	42138	16257
3608	42150	16245
3609	42161	16234
3610	42173	16222
3611	42184	16210
3612	42197	16199
3613	42208	16187
3614	42218	16175
3615	42229	16162
3616	42240	16151
3617	42252	16139
3618	42264	16127
3619	42275	16116
3620	42287	16104
3621	42298	16092
3622	42311	16081
3623	42322	16069
3624	42334	16057
3625	42345	16046
3626	42356	16034
3627	42368	16022
3628	42378	16010
3629	42389	15998
3630	42401	15986
3631	42413	15974
3632	42423	15962
3633	42436	15951
3634	42449	15940
3635	42461	15928
3636	42473	15917
3637	42487	15906
3638	42499	15894
3639	42510	15883
3640	42522	15871
3641	42534	15859
3642	42545	15848
3643	42557	15836
3644	42568	15824
3645	42579	15812
3646	42591	15800
3647	42602	15789
3648	42613	15777
3649	42625	15765
3650	42636	15753
3651	42647	15741
3652	42658	15729
3653	42669	15717
3654	42680	15705
3655	42692	15694
3656	42703	15682
3657	42714	15670
3658	42726	15658
3659	42736	15646
3660	42748	15635
3661	42759	15623
3662	42771	15611
3663	42783	15600
3664	42795	15588
3665	42806	15576
3666	42817	15564
3667	42828	15552
3668	42839	15540
3669	42850	15528
3670	42861	15517
3671	42872	15505
3672	42884	15493
3673	42896	15481
3674	42907	15470
3675	42918	15458
3676	42931	15446
3677	42943	15435
3678	42955	15423
3679	42966	15411
3680	42977	15400
3681	42989	15388
3682	42999	15376
3683	43011	15364
3684	43022	15352
3685	43033	15340
3686	43044	15328
3687	43055	15316
3688	43066	15304
3689	43078	15293
3690	43089	15281
3691	43100	15269
3692	43112	15257
3693	43123	15246
3694	43135	15234
3695	43147	15222
3696	43157	15210
3697	43168	15198
3698	43179	15187
3699	43191	15175
3700	43202	15163
3701	43213	15151
3702	43224	15139
3703	43236	15128
3704	43248	15116
3705	43259	15104
3706	43369	15127
3707	43384	15116
3708	43403	15107
3709	43416	15096
3710	43430	15085
3711	43443	15074
3712	43456	15062
3713	43468	15051
3714	43483	15040
3715	43497	15029
3716	43511	15018
3717	43524	15007
3718	43537	14996
3719	43550	14985
3720	43562	14973
3721	43574	14961
3722	43586	14950
3723	43599	14938
3724	43611	14927
3725	43623	14915
3726	43636	14904
3727	43649	14893
3728	43660	14881
3729	43672	14869
3730	43685	14858
3731	43698	14847
3732	43710	14835
3733	43723	14824
3734	43735	14812
3735	43747	14800
3736	43759	14789
3737	43771	14777
3738	43783	14766
3739	43796	14754
3740	43809	14743
3741	43820	14731
3742	43833	14720
3743	43846	14709
3744	43859	14698
3745	43872	14686
3746	43885	14675
3747	43897	14663
3748	43911	14652
3749	43925	14641
3750	43938	14630
3751	43952	14619
3752	43964	14608
3753	43975	14596
3754	43987	14584
3755	43998	14572
3756	44011	14561
3757	44025	14550
3758	44038	14538
3759	44050	14527
3760	44061	14515
3761	44074	14503
3762	44087	14492
3763	44100	14481
3764	44113	14470
3765	44124	14458
3766	44136	14446
3767	44148	14434
3768	44158	14422
3769	44170	14411
3770	44183	14399
3771	44197	14388
3772	44212	14378
3773	44225	14366
3774	44238	14355
3775	44249	14343
3776	44261	14331
3777	44274	14320
3778	44287	14309
3779	44300	14297
3780	44313	14286
3781	44327	14275
3782	44340	14264
3783	44352	14252
3784	44366	14241
3785	44377	14229
3786	44390	14218
3787	44402	14206
3788	44414	14195
3789	44426	14183
3790	44439	14172
3791	44452	14160
3792	44463	14149
3793	44477	14137
3794	44489	14126
3795	44501	14114
3796	44514	14103
3797	44526	14091
3798	44537	14080
3799	44551	14068
3800	44563	14057
3801	44576	14045
3802	44588	14034
3803	44600	14022
3804	44613	14011
3805	44625	13999
3806	44638	13988
3807	44652	13977
3808	44664	13965
3809	44676	13953
3810	44688	13942
3811	44702	13931
3812	44714	13919
3813	44727	13908
3814	44739	13896
3815	44752	13885
3816	44765	13874
3817	44779	13862
3818	44791	13851
3819	44804	13840
3820	44817	13828
3821	44830	13817
3822	44842	13805
3823	44854	13794
3824	44865	13782
3825	44877	13770
3826	44889	13758
3827	44901	13747
3828	44913	13735
3829	44925	13724
3830	44937	13712
3831	44948	13700
3832	44959	13688
3833	44972	13677
3834	44984	13665
3835	44995	13653
3836	45007	13641
3837	45019	13630
3838	45031	13618
3839	45042	13606
3840	45055	13595
3841	45067	13583
3842	45078	13571
3843	45089	13559
3844	45101	13547
3845	45112	13536
3846	45124	13524
3847	45137	13512
3848	45149	13501
3849	45161	13489
3850	45174	13478
3851	45186	13466
3852	45199	13455
3853	45213	13444
3854	45225	13432
3855	45243	13422
3856	45258	13412
3857	45275	13401
3858	45286	13389
3859	45296	13377
3860	45307	13365
3861	45318	13353
3862	45330	13342
3863	45341	13330
3864	45352	13318
3865	45363	13306
3866	45375	13294
3867	45386	13282
3868	45397	13270
3869	45408	13258
3870	45420	13247
3871	45431	13235
3872	45443	13223
3873	45454	13211
3874	45466	13199
3875	45478	13188
3876	45490	13176
3877	45501	13164
3878	45513	13152
3879	45523	13140
3880	45535	13129
3881	45547	13117
3882	45558	13105
3883	45570	13093
3884	45582	13082
3885	45593	13070
3886	45605	13058
3887	45617	13047
3888	45629	13035
3889	45640	13023
3890	45651	13011
3891	45663	12999
3892	45674	12987
3893	45686	12976
3894	45697	12964
3895	45708	12952
3896	45720	12940
3897	45732	12928
3898	45745	12917
3899	45758	12906
3900	45769	12894
3901	45780	12882
3902	45792	12870
3903	45804	12859
3904	45816	12847
3905	45827	12835
3906	45838	12823
3907	45851	12812
3908	45862	12800
3909	45873	12788
3910	45885	12776
3911	45896	12764
3912	45907	12752
3913	45919	12741
3914	45931	12729
3915	45943	12717
3916	45953	12705
3917	45965	12693
3918	45977	12682
3919	45989	12670
3920	46001	12658
3921	46013	12647
3922	46024	12635
3923	46036	12623
3924	46048	12612
3925	46060	12600
3926	46072	12588
3927	46083	12576
3928	46095	12565
3929	46107	12553
3930	46119	12541
3931	46129	12529
3932	46142	12518
3933	46154	12506
3934	46166	12494
3935	46178	12483
3936	46190	12471
3937	46202	12459
3938	46213	12448
3939	46225	12436
3940	46236	12424
3941	46248	12412
3942	46259	12400
3943	46271	12389
3944	46283	12377
3945	46295	12365
3946	46307	12354
3947	46318	12342
3948	46329	12330
3949	46341	12318
3950	46352	12306
3951	46364	12295
3952	46376	12283
3953	46388	12271
3954	46399	12259
3955	46411	12248
3956	46423	12236
3957	46435	12224
3958	46446	12212
3959	46458	12201
3960	46470	12189
3961	46482	12177
3962	46494	12166
3963	46505	12154
3964	46518	12142
3965	46529	12131
3966	46541	12119
3967	46552	12107
3968	46564	12095
3969	46576	12084
3970	46587	12072
3971	46599	12060
3972	46610	12048
3973	46622	12036
3974	46633	12024
3975	46644	12013
3976	46656	12001
3977	46668	11989
3978	46679	11977
3979	46690	11965
3980	46702	11954
3981	46713	11942
3982	46724	11930
3983	46735	11918
3984	46747	11906
3985	46759	11895
3986	46771	11883
3987	46782	11871
3988	46793	11859
3989	46804	11847
3990	46815	11835
3991	46826	11824
3992	46838	11812
3993	46850	11800
3994	46861	11788
3995	46873	11776
3996	46884	11765
3997	46896	11753
3998	46908	11741
3999	46919	11729
4000	46931	11718
4001	46943	11706
4002	46956	11695
4003	46968	11683
4004	46979	11671
